"TrialID","Tag.ID","Unbaited_visits_dur","Unbaited_visits_n","Baited_visits_dur","Baited_visits_n","Search_finds_visits_dur","Search_finds_visits_n","SF_visits_dur","SF_visits_n","Revisit_prod_dur","Revisits_prod_n","Join_visits_dur","Join_visits_n","Join_visits_NL_dur","Join_visits_NL_n","Join_FS_visits_dur","Join_FS_visits_n","Join_FL_visits_dur","Join_FL_visits_n","Join_BS_visits_dur","Join_BS_visits_n","Join_BL_visits_dur","Join_BL_visits_n","Join_latent_visits_dur","Join_latent_visits_n","Baited_visits_n2","Baited_visits_duration2","Join_visits_n2","Join_visits_duration2","Join_revisits_n2","Join_revisits_duration2","SF_visits_n2","SF_visits_duration2","Prim_prd_visits_n","Prim_prd_visits_duration","Secondary_visits_n","Secondary_visits_duration","Dir_scr_visits_n","Dir_scr_visits_duration","Vac_scr_visits_n","Vac_scr_visits_duration","Prim_prd_revisits_n","Prim_prd_revisits_duration","Dir_scr_revisits_n","Dir_scr_revisits_duration","Vac_scr_revisits_n","Vac_scr_revisits_duration","Time_spent_baited_wells","Total_feeds_RFID","Producing_feeds_RFID","Scrounging_feeds_RFID","SF_feeds_RFID","Producing_feeds_RFID2","Scrounging_feeds_RFID2","SF_feeds_RFID2","Activity_visits","Activity_distance","Board_time","Exploration1","Exploration2","Latency","Arrival_order","Trial_indiv_index","Avg_dist_1.2","Avg_dist_1.3","Avg_dist_2.3"
"G14_1","000724FE72",14.0690000000104,7,196.245999999999,4,15.4369999999981,2,180.809000000001,2,18.7969999999987,2,58.2609999999986,4,42.8050000000003,2,0,0,1.88199999999779,3,13.724000000002,1,0,0,15.4559999999983,2,4,196.245999999999,4,58.2609999999986,1,175.214,2,180.809000000001,0,0,4,196.245999999999,1,29.0809999999983,1,175.214,0,0,0,0,1,9.33899999999994,310.89899999999,66,46,12,38,42,50,38,77,2278.97948546444,391.097000000009,15,10,68.976999999999,5,NA,NA,NA,NA
"G14_2","000724C16B",2.90699999999924,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,55.7041515508494,3.08699999999953,0,0,NA,NA,"1",26.3285714285714,NA,NA
"G14_2","000724C37F",11.083000000006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02399999999034,0,0,0,0,0,0,0,10,386.250147467705,234.059000000001,5,2,74.7450000000026,2,"2",26.3285714285714,NA,16.5049337928443
"G14_2","000724D725",9.83699999999953,5,0,0,0,0,0,0,26.9239999999991,1,2.96600000000035,1,2.96600000000035,1,0,0,3.23600000000442,2,0,0,0,0,0,0,0,0,1,2.96600000000035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91599999999016,1,5,0,0,0,0,0,26,870.998008657193,116.65600000001,8,3,57.997000000003,1,"3",NA,NA,16.5049337928443
"G14_2","000724E4F4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0.440999999998894,0,0,NA,NA,NA,NA,NA,NA
"G14_2","000724FA70",4.97099999999773,1,6.28199999999924,1,6.28199999999924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.28199999999924,0,0,0,0,0,0,0,0,1,6.28199999999924,0,0,0,0,0,0,0,0,0,0,7.16300000000047,1,1,0,0,1,0,0,20,471.014854426544,306.481999999996,7,6,194.196000000004,3,NA,NA,NA,NA
"G14_2","000724FE72",3.08499999999913,2,0,0,0,0,0,0,0,0,17.0120000000024,1,0,0,0,0,0.512000000002445,1,0,0,0,0,17.0120000000024,1,0,0,1,17.0120000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86200000000099,0,0,3,0,0,3,0,17,381.786722497654,49.5830000000205,3,2,905.370999999999,4,NA,NA,NA,NA
"G15_1","000724B642",2.28600000000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56999999999243,1,0,0,0,0,0,0,9,270.493806514935,11.9869999999937,1,0,NA,NA,"1",52.8658734838367,21.0428571428571,NA
"G15_1","000724DF2A",5.65000000000146,4,10.2610000000059,1,10.2610000000059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.2610000000059,0,0,0,0,0,0,1,10.2610000000059,0,0,0,0,0,0,0,0,0,0,0,0,17.1280000000042,3,2,0,0,2,0,0,15,451.384035493204,42.3850000000093,5,3,164.269,2,"2",52.8658734838367,NA,32.0822770388886
"G15_1","000724EF35",9.19400000000314,4,13.6810000000041,2,13.6810000000041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13.6810000000041,0,0,0,0,0,0,0,0,2,13.6810000000041,0,0,0,0,0,0,0,0,0,0,23.8410000000076,5,2,0,0,2,0,0,24,557.622220070343,44.0990000000093,5,2,403.998,3,"3",NA,21.0428571428571,32.0822770388886
"G15_1","000726E250",0,0,19.109000000004,2,19.109000000004,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19.109000000004,0,0,0,0,0,0,0,0,2,19.109000000004,0,0,0,0,0,0,0,0,0,0,24.6569999999992,5,4,0,0,4,0,0,7,339.119279309792,32.1709999999948,3,2,93.9800000000032,1,NA,NA,NA,NA
"G15_2","000724B642",2.22400000000198,1,32.0530000000072,2,26.9530000000013,1,5.10000000000582,1,0,0,131.463000000003,3,0,0,0,0,0,0,0,0,0,0,131.463000000003,3,2,32.0530000000072,3,131.463000000003,0,0,1,5.10000000000582,1,26.9530000000013,1,5.10000000000582,0,0,0,0,0,0,0,0,0,0,42.5200000000041,9,6,28,1,6,28,1,34,1160.76884652075,207.111000000012,6,5,90.6419999999998,6,"1",35.1906082218316,42.4601318549289,64.5665391423563
"G15_2","000724D4F3",1.39400000000023,1,25.7000000000044,2,19.976999999999,1,5.72300000000541,1,0,0,77.4539999999979,2,77.4539999999979,2,0,0,0,0,0,0,0,0,0,0,2,25.7000000000044,2,77.4539999999979,0,0,1,5.72300000000541,1,19.976999999999,1,5.72300000000541,0,0,1,5.72300000000541,0,0,0,0,0,0,32.5260000000126,6,5,16,1,5,16,1,23,559.381292865842,289.250000000007,8,5,41.6030000000028,1,"2",35.1906082218316,53.7483338453047,41.4706960108403
"G15_2","000724DF2A",0,0,14.1500000000015,2,0,0,14.1500000000015,2,0,0,12.2719999999972,2,12.2719999999972,2,0,0,3.53800000000047,4,12.2719999999972,2,0,0,0,0,2,14.1500000000015,2,12.2719999999972,0,0,2,14.1500000000015,0,0,2,14.1500000000015,0,0,1,7.46500000000378,0,0,0,0,0,0,36.1789999999964,7,3,2,3,3,2,3,38,1020.88035693229,136.81500000001,8,6,68.4000000000015,4,"3",39.6275919878229,42.4601318549289,41.4706960108403
"G15_2","000724EF35",2.08399999999529,2,21.9590000000026,3,0,0,21.9590000000026,3,88.6390000000029,2,23.1959999999963,1,23.1959999999963,1,0,0,4.52699999999459,3,23.1959999999963,1,0,0,0,0,3,21.9590000000026,1,23.1959999999963,0,0,3,21.9590000000026,0,0,3,21.9590000000026,1,23.1959999999963,1,7.53699999999662,0,0,3,96.8600000000079,0,0,148.46100000001,31,23,4,4,4,4,4,38,624.185966943701,178.772999999986,6,4,83.4780000000028,5,NA,NA,NA,NA
"G15_2","000724FD1B",7.1140000000014,2,80.3770000000077,3,17.9590000000026,1,62.4180000000051,2,23.9660000000003,1,204.135999999999,3,26.4830000000002,2,0,0,0.781000000002678,1,23.9660000000003,1,2.51699999999983,1,177.652999999998,1,3,80.3770000000077,3,204.135999999999,0,0,2,62.4180000000051,1,17.9590000000026,2,62.4180000000051,0,0,1,30.3919999999998,1,23.9660000000003,0,0,2,209.679000000004,301.527000000024,64,22,43,13,17,43,13,39,894.489212923433,355.252000000022,7,4,49.6290000000008,2,NA,NA,NA,NA
"G15_2","000726E250",6.06199999999808,2,125.345000000001,4,7.43299999999726,1,117.912000000004,3,7.08499999999913,1,167.250999999989,8,138.096999999994,6,11.5799999999945,1,3.54899999999907,1,0,0,0,0,29.153999999995,2,4,125.345000000001,8,167.250999999989,0,0,3,117.912000000004,0,0,4,125.345000000001,2,30.7279999999955,0,0,0,0,7,243.144,0,0,309.990000000005,66,28,35,25,26,35,25,31,784.203567867377,382.813999999998,10,8,67.8380000000034,3,NA,NA,NA,NA
"G16_1","000724C16B",3.01399999999558,1,0,0,0,0,0,0,49.3020000000033,1,4.98799999999756,1,4.98799999999756,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.98799999999756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2200000000012,4,10,1,0,0,1,0,16,467.04050488364,164.11299999999,7,4,59.4879999999976,4,"1",34.9583864600768,39.1407165681152,43.5175406546524
"G16_1","000724C37F",8.28500000000349,4,17.0260000000053,1,0,0,17.0260000000053,1,0,0,54.9979999999923,2,46.8059999999969,1,0,0,0,0,0,0,0,0,8.19199999999546,1,1,17.0260000000053,2,54.9979999999923,0,0,1,17.0260000000053,0,0,1,17.0260000000053,0,0,1,17.0260000000053,0,0,0,0,0,0,25.5790000000125,5,3,11,3,3,11,3,20,561.707331439861,145.108999999997,8,5,47.9530000000013,2,"2",34.9583864600768,41.9148980521698,46.3118765969324
"G16_1","000724D725",8.52300000000105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.877999999997,3,0,0,0,0,0,0,20,558.128477487273,285.054999999993,8,3,69.9850000000006,6,"3",39.5110184167511,39.1407165681152,46.3118765969324
"G16_1","000724E4F4",13.1559999999881,5,33.5489999999991,1,0,0,33.5489999999991,1,0,0,28.7320000000036,1,28.7320000000036,1,28.7320000000036,1,0,0,0,0,0,0,0,0,1,33.5489999999991,1,28.7320000000036,1,33.5489999999991,1,33.5489999999991,1,33.5489999999991,0,0,0,0,0,0,0,0,0,0,0,0,37.2549999999901,8,7,6,7,7,13,7,23,565.966663694411,157.944999999985,7,4,45.9990000000034,1,NA,NA,NA,NA
"G16_1","000724FA70",11.0650000000023,7,0,0,0,0,0,0,0,0,0,0,12.448000000004,1,0,0,0.620999999999185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0760000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.8759999999893,15,0,0,0,0,0,2,51,1587.19856658273,218.184999999983,15,9,59.7690000000002,5,NA,NA,NA,NA
"G16_1","000724FE72",24.6179999999949,8,0,0,0,0,0,0,5.56999999999971,1,0,0,37.7449999999953,3,15.4860000000044,1,2.10299999999552,1,0,0,0,0,15.1949999999997,2,0,0,0,0,0,0,4,42.3309999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.844999999994,25,1,0,0,0,0,9,88,2742.55304843181,301.770999999957,20,12,54.1169999999984,3,NA,NA,NA,NA
"G16_2","000724C16B",1.50300000000425,1,0,0,0,0,0,0,0,0,2.56500000000233,1,0,0,0,0,0,0,0,0,0,0,2.56500000000233,1,0,0,1,2.56500000000233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,5,74.2041515508494,6.51400000001013,1,0,44.9550000000017,1,"1",NA,NA,NA
"G16_2","000724C37F",3.30599999999686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,3.30599999999686,1,0,NA,NA,"2",NA,NA,NA
"G16_2","000724D725",2.25499999999738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5749999999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.2099999999846,7,0,0,0,0,0,2,9,295.101310223354,36.464999999982,6,2,766.701999999997,3,"3",NA,NA,NA
"G16_2","000724E4F4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,37.1361010338996,0.71200000000681,0,0,NA,NA,NA,NA,NA,NA
"G16_2","000724FA70",3.06700000000274,1,0,0,0,0,0,0,57.5490000000063,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51.5020000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.7489999999962,14,12,0,0,0,0,11,18,349.616564594373,219.382000000005,4,2,680.067000000003,2,NA,NA,NA,NA
"G16_2","000724FE72",2.35499999999593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07300000000396,1,0,0,0,0,0,0,4,104.881915835127,7.95899999999529,2,0,NA,NA,NA,NA,NA,NA
"G17_1","000724B642",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27599999999802,0,0,0,0,0,0,0,3,98.0987257817348,2.70799999999872,0,0,NA,NA,"1",NA,NA,NA
"G17_1","000724D4F3",1.66599999999744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,37.1361010338996,7.90899999999965,1,1,566.514000000003,2,"2",NA,NA,NA
"G17_1","000724DF2A",2.17700000000332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,18.5680505169498,13.1630000000005,2,1,406.853999999999,1,"3",NA,NA,NA
"G17_1","000724EF35",4.9120000000039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40800000000309,0,0,0,0,0,0,0,6,122.357705481035,9.26300000000629,2,0,NA,NA,NA,NA,NA,NA
"G17_2","000724B642",5.28000000000611,3,0,0,0,0,0,0,13.4839999999967,1,151.282999999996,8,98.8819999999978,4,92.1670000000013,2,0.52100000000064,1,0,0,0,0,52.400999999998,4,0,0,8,151.282999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3210000000036,4,2,32,0,0,32,0,60,1738.62507605112,316.186000000009,9,4,65.6900000000023,6,"1",63.9967520588042,36.7462830026285,35.0833860887043
"G17_2","000724D4F3",7.27300000000105,2,0,0,0,0,0,0,9.52799999999843,1,33.6519999999946,2,29.6549999999988,1,0,0,1.35300000000279,1,0,0,0,0,3.99699999999575,1,0,0,2,33.6519999999946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7969999999914,5,2,7,0,0,7,0,28,688.130388303527,277.998999999982,10,3,28.2180000000008,1,"2",63.9967520588042,50.0996172780918,34.9193567868628
"G17_2","000724DF2A",9.39699999999721,4,34.2149999999965,3,0,0,34.2149999999965,3,17.0729999999967,1,55.762999999999,3,55.762999999999,3,47.6970000000001,2,3.21499999999651,3,8.06599999999889,1,0,0,0,0,3,34.2149999999965,3,55.762999999999,1,11.8480000000054,3,34.2149999999965,1,17.1659999999974,2,17.0489999999991,0,0,0,0,3,25.4689999999973,0,0,0,0,63.4869999999864,13,11,11,7,7,14,7,35,914.500512873011,199.296999999984,9,5,57.0440000000017,4,"3",64.3867146823844,36.7462830026285,34.9193567868628
"G17_2","000724EF35",1.16399999999703,1,134.692999999999,2,0,0,134.692999999999,2,0,0,103.646000000008,9,33.2690000000075,4,17.4150000000081,2,0.450000000004366,1,0,0,0,0,70.3770000000004,5,2,134.692999999999,9,103.646000000008,1,128.560000000005,2,134.692999999999,1,128.560000000005,1,6.13299999999435,0,0,0,0,1,5.95699999999488,0,0,0,0,169.012999999999,36,28,22,28,28,49,28,46,1079.92144113604,292.429000000018,7,5,33.5270000000019,2,NA,NA,NA,NA
"G17_2","000724FD1B",11.2639999999956,5,99.0469999999914,4,0,0,99.0469999999914,4,23.4989999999962,1,98.304999999993,3,0,0,0,0,0,0,0,0,0,0,98.304999999993,3,4,99.0469999999914,3,98.304999999993,0,0,4,99.0469999999914,0,0,4,99.0469999999914,0,0,1,52.7609999999986,0,0,0,0,3,105.088999999993,188.933000000019,40,26,21,21,21,21,21,68,1744.28319579311,402.409000000014,9,7,35.9020000000019,3,NA,NA,NA,NA
"G17_2","000726E250",8.76400000001013,3,24.6370000000024,1,0,0,24.6370000000024,1,28.5729999999967,2,188.125,4,188.125,4,49.9459999999963,1,0,0,0,0,0,0,0,0,1,24.6370000000024,4,188.125,0,0,1,24.6370000000024,0,0,1,24.6370000000024,0,0,1,24.6370000000024,0,0,0,0,0,0,39.4090000000069,8,11,40,5,5,40,5,25,744.718241951195,349.360000000022,7,3,60.5299999999988,5,NA,NA,NA,NA
"G18_1","000724C16B",6.14099999999598,2,104.387999999992,6,0,0,104.387999999992,6,87.5849999999991,3,82.9029999999912,5,67.8479999999909,3,44.4869999999937,1,0,0,0,0,0,0,15.0550000000003,2,6,104.387999999992,5,82.9029999999912,0,0,6,104.387999999992,0,0,6,104.387999999992,1,7.71199999999953,1,24.0059999999939,0,0,8,187.319999999992,1,25.1339999999982,256.212999999982,55,41,17,22,22,17,22,31,687.109131645077,302.077999999987,7,5,31.7019999999975,3,"1",36.5972570837552,70.0202230417147,57.0117242716468
"G18_1","000724C37F",13.1700000000055,5,57.1740000000063,2,5.6820000000007,1,51.4920000000056,1,0,0,221.461000000003,4,103.650000000001,2,99.3830000000016,1,2.42199999999139,2,0,0,0,0,117.811000000002,2,2,57.1740000000063,4,221.461000000003,1,5.6820000000007,1,51.4920000000056,0,0,2,57.1740000000063,3,217.194000000003,0,0,0,0,2,57.9110000000073,0,0,298.658000000003,64,12,47,11,12,48,11,34,997.142642892112,342.876000000018,14,6,31.0919999999969,2,"2",36.5972570837552,71.6281317586674,49.6564216795369
"G18_1","000724D725",26.5779999999941,11,19.0919999999969,1,0,0,19.0919999999969,1,82.5849999999991,3,52.7170000000042,3,0,0,0,0,0,0,0,0,0,0,52.7170000000042,3,1,19.0919999999969,3,52.7170000000042,0,0,1,19.0919999999969,0,0,1,19.0919999999969,1,30.6010000000024,0,0,0,0,1,19.0919999999969,0,0,83.8969999999899,18,21,11,4,4,11,4,48,1174.842514058,452.057999999968,12,6,33.0740000000005,4,"3",40.2001464428031,70.0202230417147,49.6564216795369
"G18_1","000724E4F4",13.1180000000022,4,168.866999999998,6,91.9590000000026,4,76.9079999999958,2,40.5659999999989,1,7.19199999999546,1,0,0,0,0,0,0,0,0,0,0,7.19199999999546,1,6,168.866999999998,1,7.19199999999546,0,0,2,76.9079999999958,4,91.9590000000026,2,76.9079999999958,0,0,0,0,4,124.66599999999,0,0,0,0,221.150999999983,47,45,1,16,36,1,16,31,712.402455175016,301.40399999998,11,9,41.1900000000023,6,NA,NA,NA,NA
"G18_1","000724FA70",13.4979999999996,5,70.0720000000001,3,0,0,70.0720000000001,3,7.77100000000064,1,22.6330000000016,2,18.8459999999977,1,0,0,0,0,0,0,0,0,3.7870000000039,1,3,70.0720000000001,2,22.6330000000016,0,0,3,70.0720000000001,0,0,3,70.0720000000001,0,0,2,23.7799999999988,0,0,0,0,2,54.0630000000019,101.366000000009,21,16,4,15,15,4,15,65,1723.67089083613,348.390999999989,11,5,28.7090000000026,1,NA,NA,NA,NA
"G18_1","000724FE72",14.3340000000026,5,59.8569999999891,8,38.5269999999946,5,21.3299999999945,3,0,0,96.9519999999902,3,79.5169999999925,2,27.2599999999948,1,6.56400000000576,6,0,0,0,0,0,0,8,59.8569999999891,3,96.9519999999902,2,16.8089999999938,3,21.3299999999945,1,10.9830000000002,7,48.8739999999889,1,52.2569999999978,1,5.42899999999645,1,8.04099999999744,1,9.91799999999785,1,5.98300000000017,169.385999999991,36,12,20,4,12,24,4,90,2619.64400833523,347.106999999967,18,10,39.9669999999969,5,NA,NA,NA,NA
"G18_2","000724C16B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,0.180000000000291,0,0,NA,NA,"1",NA,NA,NA
"G18_2","000724D725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31400000000576,0,0,0,0,0,0,0,3,50.7680505169498,2.17800000000716,0,0,NA,NA,"2",NA,NA,NA
"G18_2","000724E4F4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590000000003783,0,0,0,0,0,0,0,2,18.5,0.590000000003783,0,0,NA,NA,"3",NA,NA,NA
"G18_2","000724FA70",7.41700000000856,5,6.10000000000582,1,6.10000000000582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.10000000000582,0,0,0,0,0,0,0,0,1,6.10000000000582,0,0,0,0,0,0,0,0,0,0,17.1040000000139,3,1,0,0,1,0,0,23,817.396283941548,56.316000000028,7,4,59.1259999999966,1,NA,NA,NA,NA
"G18_2","000724FE72",0,0,6.75099999999657,1,6.75099999999657,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.75099999999657,0,0,0,0,0,0,0,0,1,6.75099999999657,0,0,0,0,0,0,0,0,0,0,9.29599999999482,1,1,0,0,1,0,0,2,66.8726588375249,9.29599999999482,2,1,792.642,2,NA,NA,NA,NA
"G19_1","000724B642",1.57399999999325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,0,1.57399999999325,0,0,NA,NA,"1",NA,NA,NA
"G19_1","000724DF2A",4.99900000000343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95100000000093,1,0,0,0,0,0,0,5,215.724593880694,11.221000000005,2,0,NA,NA,"2",NA,NA,18.5680505169498
"G19_1","000726E250",6.00200000000041,2,5.22099999999773,1,5.22099999999773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.22099999999773,0,0,0,0,0,0,0,0,1,5.22099999999773,0,0,0,0,0,0,0,0,0,0,5.22099999999773,1,1,0,0,1,0,0,3,111.408303101699,11.2229999999981,2,1,360.108,1,"3",NA,NA,18.5680505169498
"G19_2","000724B642",19.1529999999984,8,185.962999999996,4,11.8439999999973,1,174.118999999999,3,0,0,25.4980000000069,3,11.7610000000059,2,0,0,2.23500000000058,1,0,0,1.21300000000338,1,13.737000000001,1,4,185.962999999996,3,25.4980000000069,1,11.8439999999973,3,174.118999999999,1,11.8439999999973,3,174.118999999999,1,7.46300000000338,0,0,2,168.300000000003,1,5.81899999999587,0,0,217.507999999994,46,39,5,37,39,8,37,58,1798.89003823419,287.111000000026,11,3,59.0509999999995,6,"1",30.982674739337,56.5471350240049,52.0586751162211
"G19_2","000724D4F3",2.20599999999831,1,103.872000000003,5,20.6910000000062,3,83.1809999999969,2,95.7350000000006,1,164.577000000005,2,164.577000000005,2,95.7350000000006,1,1.68499999999767,2,0,0,0,0,0,0,5,103.872000000003,2,164.577000000005,0,0,2,83.1809999999969,2,46.2520000000004,3,57.6200000000026,0,0,0,0,3,148.095000000001,0,0,0,0,210.643000000011,45,42,35,17,22,35,17,24,756.669520448785,294.318000000021,6,4,38.4250000000029,1,"2",30.982674739337,51.3998013684586,65.0865787742272
"G19_2","000724DF2A",2.99700000000303,2,134.496999999996,2,5.93400000000111,1,128.562999999995,1,58.6800000000003,1,0,0,0,0,0,0,1.91300000000047,1,0,0,0,0,0,0,2,134.496999999996,0,0,0,0,1,128.562999999995,1,128.562999999995,1,5.93400000000111,0,0,0,0,1,58.6800000000003,0,0,0,0,201.76200000001,43,41,0,27,28,0,27,21,433.830471521575,218.085999999996,6,2,58.5,5,"3",27.4059085118635,56.5471350240049,65.0865787742272
"G19_2","000724EF35",3.30999999999767,2,105.994999999995,7,61.7869999999966,2,44.2079999999987,5,6.96100000000297,1,124.783999999992,6,23.3429999999935,4,16.1699999999983,2,14.4420000000027,5,0,0,0.722999999998137,1,101.440999999999,2,7,105.994999999995,6,124.783999999992,2,52.137999999999,5,44.2079999999987,1,18.015999999996,6,87.9789999999994,2,81.7439999999988,2,20.1199999999953,1,43.7710000000006,3,23.4960000000065,2,36.4470000000001,270.888999999981,58,24,26,9,22,38,9,66,1666.74096192303,325.796999999984,9,8,50.1460000000006,3,NA,NA,NA,NA
"G19_2","000724FD1B",1.13300000000163,1,265.019999999997,8,55.0380000000005,2,209.981999999996,6,5.7410000000018,1,81.1599999999889,5,57.6479999999938,3,0,0,2.64499999998952,3,0,0,0,0,23.5119999999952,2,8,265.019999999997,5,81.1599999999889,0,0,6,209.981999999996,1,44.0120000000024,7,221.007999999994,0,0,3,99.0880000000034,3,136.955999999991,0,0,4,57.1309999999939,359.98499999995,77,58,17,45,56,17,45,68,1653.59756717887,451.489999999976,7,6,53.9510000000009,4,NA,NA,NA,NA
"G19_2","000726E250",16.6230000000141,6,164.398000000001,7,14.3660000000018,2,150.031999999999,5,0,0,256.661999999989,9,225.662999999993,7,17.5,1,5.2410000000018,3,37.8819999999978,3,0,0,30.9989999999962,2,7,164.398000000001,9,256.661999999989,0,0,5,150.031999999999,0,0,7,164.398000000001,2,34.112000000001,1,8.19900000000052,0,0,7,124.834999999999,5,262.074000000001,472.111999999994,101,35,55,32,35,55,32,51,1517.34748162309,537.377000000015,12,7,40.6330000000016,2,NA,NA,NA,NA
"G2_1","000724C16B",16.2879999999932,6,70.4579999999987,1,70.4579999999987,1,0,0,82.244999999999,2,23.257999999998,2,2.21299999999974,1,0,0,0,0,0,0,2.21299999999974,1,21.0449999999983,1,1,70.4579999999987,2,23.257999999998,1,70.4579999999987,0,0,1,70.4579999999987,0,0,0,0,0,0,3,103.289999999997,0,0,0,0,180.021000000001,38,32,4,0,15,20,0,21,561.844884748414,213.009999999998,8,2,58.6209999999992,3,"1",25.108784067232,19.2753862688139,18.5680505169498
"G2_1","000724C37F",3.16699999999764,2,182.583999999999,4,130.578000000001,2,52.0059999999976,2,32.0060000000012,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,182.583999999999,0,0,0,0,2,52.0059999999976,1,22.4019999999982,3,160.182000000001,0,0,1,124.964,4,88.6730000000025,0,0,1,29.6039999999994,275.813999999998,59,46,0,11,39,0,11,28,504.063437320064,287.610999999997,4,2,54.0790000000015,1,"2",25.108784067232,37.1361010338996,31.9508331814265
